46811;-678600;-973700
46812;-681566;-972236
46821;-677364;-983141
46822;-676964;-988744
46824;-671920;-985020
46825;-674110;-983607
46826;-676610;-984049
46827;-677601;-980087
46833;-684582;-989795
46841;-671115;-978898
46843;-672749;-976431
46844;-676461;-975906
46845;-669949;-982057
46846;-670499;-983457
46847;-668275;-983711
46848;-667010;-979124
46849;-667352;-977739
46850;-667088;-977616
46851;-674647;-979400
46861;-669726;-976760
46871;-676967;-978349
47001;-726408;-978661
47002;-736648;-985372
47006;-725593;-978228
47101;-730149;-984843
47102;-734034;-983051
47103;-735933;-981915
47104;-735511;-985876
47105;-734947;-978810
47106;-734714;-975117
47107;-735392;-973798
47108;-731607;-976610
47111;-728276;-974851
47112;-730898;-971984
47113;-731339;-968757
47114;-728666;-967761
47115;-728086;-965756
47116;-724271;-967091
47117;-725567;-971751
47118;-722088;-974767
47121;-722578;-977937
47123;-717564;-979890
47124;-712016;-983578
47125;-708887;-970646
47126;-705991;-976251
47127;-706704;-979143
47128;-703457;-979015
47129;-712804;-976657
47141;-728600;-993595
47151;-719608;-966452
47152;-721075;-972636
47153;-720789;-975067
47154;-717218;-969367
47155;-714514;-970182
47156;-715053;-966417
47157;-713745;-964354
47158;-717086;-973245
47161;-724583;-987256
47162;-718480;-996836
47163;-720389;-989719
47167;-722432;-985936
47201;-722448;-993351
47301;-723170;-970359
50002;-642255;-1041668
50003;-634476;-1037355
50004;-644729;-1043176
50006;-640664;-1045201
50008;-640497;-1045263
50009;-638762;-1043483
50011;-640990;-1045610
50012;-640497;-1045263
50301;-642230;-1039935
50302;-641485;-1036497
50303;-637766;-1032910
50304;-636764;-1030703
50305;-642255;-1027810
50306;-644521;-1029495
50311;-642784;-1041442
50312;-645827;-1035995
50313;-649744;-1032833
50314;-653407;-1030568
50315;-653837;-1034507
50316;-649413;-1038162
50321;-647249;-1041015
50322;-651155;-1043133
50323;-655947;-1041326
50324;-657632;-1045493
50325;-655310;-1047481
50326;-652268;-1048030
50327;-651874;-1044541
50331;-642233;-1048217
50332;-640791;-1042663
50333;-648284;-1046149
50341;-639994;-1040100
50343;-633971;-1037240
50344;-630812;-1034781
50346;-630479;-1043978
50351;-667168;-1044710
50352;-663880;-1033185
50353;-664382;-1030919
50354;-662166;-1026231
50355;-656549;-1031506
50356;-669922;-1031755
50357;-667201;-1033862
50361;-673345;-1043292
50362;-670571;-1038442
50363;-667600;-1043623
50364;-662530;-1039107
50365;-661067;-1043384
50366;-661204;-1046261
50401;-664322;-1036902
50601;-673438;-1012683
50702;-668884;-1022841
50703;-668719;-1025374
50704;-664469;-1020678
50705;-663384;-1018063
50706;-663319;-1014501
50707;-665979;-1014180
50711;-669335;-1011504
50712;-666254;-1011368
50713;-668121;-1009601
50715;-674875;-1005882
50721;-674766;-1016227
50722;-678615;-1014741
50723;-683468;-1017534
50724;-685712;-1019095
50731;-673872;-1020030
50732;-678749;-1024246
50733;-675551;-1025125
50734;-671600;-1028238
50742;-683030;-1012407
50743;-683867;-1008399
50744;-684533;-1005510
50745;-679737;-1007071
50752;-658899;-1021952
50753;-662681;-1022858
50754;-661183;-1019722
50758;-660334;-1017360
50759;-657523;-1018192
50771;-649443;-1018543
50773;-655211;-1024963
50777;-647449;-1027758
50781;-656950;-1015618
50782;-653750;-1010151
50791;-662716;-1001460
50792;-663121;-1010173
50801;-654550;-1023604
50901;-660289;-1008238
51101;-683290;-995270
51201;-670867;-996871
51202;-667293;-997842
51203;-665545;-1000124
51204;-661629;-995463
51206;-668404;-994999
51211;-665050;-986097
51212;-669823;-988315
51213;-670190;-990739
51231;-659808;-1000174
51232;-657135;-998638
51233;-656125;-1001493
51234;-655359;-1005001
51235;-653043;-1004953
51236;-654461;-995458
51237;-655587;-990895
51238;-655628;-986213
51241;-659934;-992377
51242;-661456;-989547
51243;-661443;-984786
51244;-660543;-981689
51245;-659326;-982527
51246;-662169;-976403
51247;-664449;-981514
51251;-668885;-1001741
51252;-672720;-1000298
51253;-675329;-997774
51261;-686808;-994643
51263;-677994;-1001189
51264;-684654;-1000442
51265;-687640;-997612
51271;-666847;-1004310
51301;-669284;-991715
51401;-658903;-996534
51601;-608686;-1049235
51603;-608139;-1047025
51701;-612389;-1046330
51702;-610742;-1045733
51703;-608116;-1042694
51704;-614726;-1048026
51711;-604866;-1050789
51712;-605144;-1047014
51721;-623500;-1050837
51722;-625732;-1051639
51723;-625394;-1054238
51724;-623917;-1057000
51725;-621974;-1058535
51731;-623671;-1044429
51732;-621120;-1041539
51733;-617065;-1041207
51734;-618318;-1045093
51735;-617897;-1048589
51736;-619461;-1052181
51741;-615741;-1056754
51742;-612090;-1057268
51743;-609016;-1059795
51745;-613351;-1060216
51750;-617316;-1053790
51754;-608923;-1056269
51755;-604545;-1057301
51756;-602368;-1055127
51757;-600021;-1053007
51761;-595378;-1050376
51763;-590860;-1053159
51764;-595366;-1039565
51771;-625572;-1037058
51772;-627793;-1039389
51773;-620738;-1038068
51783;-604828;-1028240
51784;-612650;-1032897
51791;-603732;-1034926
51792;-609754;-1035980
51793;-609089;-1039085
51801;-614644;-1036787
51803;-613307;-1039931
53002;-647499;-1063136
53003;-645775;-1061656
53006;-651363;-1061836
53009;-648116;-1059290
53012;-644816;-1060677
53020;-644431;-1045875
53301;-643512;-1062791
53303;-638195;-1062905
53304;-641185;-1057624
53305;-644023;-1053777
53311;-669873;-1060924
53312;-673410;-1058013
53313;-668409;-1059389
53314;-667584;-1056157
53315;-671444;-1053705
53316;-665775;-1052416
53321;-632343;-1054516
53322;-636466;-1051530
53331;-654405;-1059715
53332;-652215;-1066149
53333;-647982;-1064684
53341;-655833;-1054574
53342;-656341;-1056408
53343;-658379;-1051785
53344;-650129;-1050960
53345;-647109;-1051292
53351;-649881;-1059661
53352;-645519;-1056379
53353;-648592;-1057747
53354;-652366;-1057593
53361;-659117;-1065035
53362;-660495;-1067295
53363;-664623;-1068316
53364;-663556;-1064747
53371;-632842;-1063746
53372;-636068;-1066301
53373;-630568;-1067818
53374;-625255;-1062175
53375;-635078;-1057768
53401;-631277;-1059594
53501;-662842;-1061346
53701;-647495;-1070769
53703;-646668;-1071208
53705;-646090;-1070616
53801;-651345;-1069394
53802;-653445;-1071661
53803;-657243;-1071367
53804;-659927;-1075574
53805;-660234;-1078261
53807;-659341;-1081745
53821;-646637;-1076741
53823;-650179;-1078473
53824;-646567;-1077499
53825;-646592;-1082714
53826;-655671;-1081386
53831;-648394;-1067247
53832;-641736;-1068116
53833;-638436;-1073610
53834;-635941;-1075042
53835;-641282;-1075876
53836;-643615;-1079775
53841;-665701;-1070012
53842;-666725;-1075252
53843;-664819;-1076340
53845;-663122;-1082005
53851;-639124;-1077392
53854;-630752;-1078897
53861;-642877;-1071500
53862;-638885;-1070608
53863;-631207;-1071388
53864;-630192;-1074713
53865;-627443;-1078441
53901;-641666;-1092080
53941;-637038;-1095864
53942;-632781;-1097640
53943;-631309;-1090194
53944;-626133;-1087508
53945;-623490;-1084469
53952;-647759;-1088906
53953;-652761;-1086505
53955;-642306;-1083864
53956;-637914;-1082278
53957;-642465;-1086073
53961;-640111;-1098067
53962;-645013;-1097103
53971;-639979;-1088674
53972;-637039;-1089092
53973;-634782;-1084267
53974;-631347;-1085777
53976;-637029;-1084993
54101;-631344;-1002827
54102;-631676;-1002715
54103;-628927;-1003399
54201;-629960;-993091
54203;-625152;-991960
54204;-625884;-995526
54211;-622287;-1001306
54212;-620854;-1004590
54213;-617310;-1008673
54221;-639288;-987483
54223;-634704;-998991
54224;-636789;-995846
54225;-639492;-995107
54226;-635557;-991498
54227;-635216;-984238
54232;-623969;-1010257
54233;-620072;-1011680
54234;-619485;-1007209
54235;-623021;-1008391
54236;-625612;-1013471
54237;-622630;-1010009
54241;-637190;-1003263
54242;-637747;-1006434
54243;-633890;-1008127
54301;-651272;-993832
54302;-651272;-993832
54303;-651158;-994854
54341;-647922;-996159
54342;-647743;-991494
54344;-644269;-995298
54351;-650493;-983919
54352;-649965;-989438
54361;-650875;-999524
54362;-652881;-998022
54371;-645709;-1005983
54372;-642828;-1000142
54373;-646642;-1002394
54374;-649906;-1003991
54375;-644572;-1007330
54376;-641940;-1007266
54377;-641012;-1004221
54401;-639647;-1017782
54404;-637222;-1019868
54442;-634919;-1018483
54443;-634341;-1022033
54451;-643411;-1020105
54452;-645501;-1021513
54454;-645002;-1025790
54455;-641452;-1023333
54456;-638496;-1022211
54461;-643285;-1013106
54462;-640614;-1011110
54464;-635997;-1015150
54466;-632506;-1012402
54472;-644186;-1015385
54474;-647957;-1012347
54475;-649064;-1008863
54477;-652142;-1007450
54701;-615147;-1022380
54901;-616454;-1029234
54906;-621651;-1032958
54907;-621515;-1028713
54908;-618637;-1025189
54911;-615464;-1019876
54912;-617695;-1023058
54921;-610609;-1024380
54922;-610358;-1028852
54923;-611989;-1029146
54931;-611679;-1013966
54932;-612607;-1017458
54934;-612126;-1013618
54936;-613290;-1009896
54937;-609701;-1017006
54941;-619103;-1015345
54946;-615401;-1016711
54947;-623338;-1016811
54948;-620103;-1021087
54952;-618046;-998545
54954;-607939;-1008642
54955;-609992;-1008879
54956;-612587;-1007972
54957;-613383;-1001770
54962;-606231;-1009364
54963;-606980;-1013912
54964;-609276;-1012535
54971;-595789;-1005168
54972;-597476;-1008440
54973;-601181;-1009094
54974;-599858;-1011819
54981;-606817;-999834
54982;-608576;-1000682
54983;-606041;-999562
54984;-600219;-1000001
55001;-601138;-1004584
55101;-633332;-1028073
55102;-632503;-1027672
55201;-630218;-1024770
55202;-626363;-1023542
55203;-624119;-1023865
55204;-628625;-1020716
55205;-626746;-1017843
55211;-639162;-1026429
55212;-632980;-1023478
55221;-633972;-1030602
55222;-628075;-1031714
55224;-624968;-1027600
55225;-629001;-1026818
56002;-601475;-1081155
56101;-599893;-1068752
56102;-596826;-1071574
56112;-611490;-1068910
56113;-610978;-1064678
56114;-604897;-1066341
56115;-606743;-1063276
56116;-604202;-1069498
56117;-602321;-1077001
56118;-607571;-1081224
56122;-594141;-1078976
56123;-593557;-1085631
56124;-598042;-1086359
56125;-592200;-1082222
56131;-583674;-1086742
56132;-581490;-1080203
56133;-581645;-1076861
56134;-584714;-1073601
56141;-606037;-1075834
56151;-595553;-1066878
56152;-591776;-1070647
56153;-591869;-1073686
56154;-587647;-1070773
56155;-583164;-1068831
56156;-588792;-1075118
56161;-578466;-1068330
56162;-577977;-1068568
56163;-591333;-1064476
56164;-588555;-1067056
56165;-586546;-1067394
56166;-587059;-1064653
56167;-586479;-1061207
56168;-583397;-1061574
56169;-576368;-1062577
56170;-599164;-1065448
56181;-594675;-1056626
56182;-591506;-1059055
56184;-594501;-1062113
56185;-603298;-1062241
56186;-604571;-1060058
56201;-604906;-1072380
56203;-603806;-1074007
56204;-605948;-1073182
56206;-603678;-1072506
56301;-588318;-1080343
56401;-595543;-1060565
56501;-616176;-1068192
56542;-625737;-1070980
56543;-623399;-1069229
56544;-619487;-1068672
56552;-614686;-1076542
56553;-610198;-1077992
56555;-618862;-1078104
56601;-620963;-1073915
56802;-601262;-1097606
56901;-600963;-1102596
56902;-599245;-1110038
56903;-598780;-1115493
56904;-599653;-1112769
56905;-601576;-1110834
56906;-603358;-1112856
56907;-604461;-1103855
56911;-596216;-1097070
56912;-598637;-1089918
56914;-605286;-1099179
56921;-587933;-1098889
56922;-591079;-1107284
56923;-591980;-1110163
56924;-589907;-1094734
56932;-586212;-1095053
56933;-583987;-1090769
56934;-588453;-1090379
56935;-591810;-1091257
56941;-583451;-1104825
56942;-582828;-1109573
56943;-585464;-1111108
56944;-582548;-1114496
56946;-576419;-1105415
56951;-616874;-1083428
56953;-617837;-1079455
56955;-606372;-1087619
56956;-610582;-1088666
56957;-609897;-1090406
56961;-615798;-1088299
56962;-616501;-1094300
56963;-619166;-1093908
56965;-622500;-1090423
56966;-622485;-1087553
56967;-613395;-1086360
56971;-613001;-1101352
56972;-607044;-1108484
56973;-607233;-1111710
56974;-608210;-1114892
56982;-628544;-1094309
56991;-613133;-1107415
56992;-609071;-1110811
56993;-618183;-1105396
56994;-622881;-1102285
57001;-613239;-1084861
57101;-584299;-1100226
57201;-617795;-1100451
58001;-668145;-1106542
58221;-661927;-1107538
58222;-656747;-1110678
58223;-652399;-1104996
58224;-653682;-1102249
58231;-673074;-1104024
58232;-678851;-1104670
58233;-682214;-1102437
58234;-674972;-1106236
58235;-672088;-1099835
58241;-669518;-1097628
58242;-669925;-1094541
58243;-671940;-1095150
58244;-677452;-1091282
58245;-664483;-1089001
58251;-661194;-1116188
58252;-660639;-1117665
58253;-670221;-1115942
58254;-673868;-1116287
58255;-677660;-1114150
58256;-675730;-1111343
58257;-670296;-1112246
58261;-658608;-1103724
58262;-652432;-1098186
58263;-647308;-1100603
58264;-649198;-1097826
58265;-650678;-1093931
58266;-646461;-1100078
58271;-664469;-1101260
58272;-662310;-1099958
58273;-660355;-1090953
58274;-660122;-1087099
58276;-657903;-1089346
58277;-656302;-1092575
58281;-671845;-1089439
58282;-670298;-1085345
58283;-667648;-1083600
58286;-678011;-1088079
58287;-683232;-1088537
58291;-678103;-1097645
58292;-688666;-1099981
58293;-689602;-1096830
58294;-693259;-1094917
58301;-658381;-1094361
58401;-687277;-1094050
58601;-669411;-1129334
58602;-667473;-1123371
58603;-665739;-1130393
58617;-667589;-1128987
58801;-672334;-1121841
58805;-680810;-1126549
58811;-665602;-1123673
58812;-663668;-1121447
58813;-658731;-1121264
58821;-662461;-1130372
58822;-661113;-1133621
58823;-655730;-1134552
58824;-655824;-1130894
58825;-651453;-1129502
58826;-655398;-1126366
58827;-655814;-1128224
58831;-665350;-1134313
58832;-663724;-1139780
58833;-670964;-1141652
58834;-670289;-1147888
58835;-670948;-1136777
58841;-674903;-1127125
58842;-677625;-1120510
58844;-683398;-1133389
58845;-679543;-1134720
58851;-685499;-1138704
58852;-690639;-1143185
58854;-687417;-1150999
58856;-681959;-1152526
58861;-677855;-1132386
58862;-677466;-1149645
58864;-671023;-1161258
58865;-674630;-1158178
58866;-670409;-1156796
58867;-671825;-1153722
58901;-678228;-1141347
59101;-641830;-1113650
59102;-641492;-1112990
59201;-636485;-1101188
59202;-632575;-1099913
59203;-627468;-1106609
59204;-633529;-1108271
59211;-649282;-1110416
59212;-650892;-1117404
59213;-647775;-1123767
59214;-644957;-1120911
59231;-632136;-1115224
59232;-637419;-1118771
59233;-632658;-1121452
59241;-618771;-1114207
59242;-621495;-1109639
59244;-624589;-1110709
59245;-624740;-1115332
59251;-624060;-1126269
59252;-621403;-1126614
59253;-626098;-1131583
59254;-628662;-1129881
59255;-630881;-1125874
59256;-625769;-1124196
59257;-623950;-1121232
59261;-615039;-1134184
59262;-615068;-1129372
59263;-614061;-1124491
59264;-609542;-1122456
59265;-612487;-1115247
59266;-614477;-1118537
59301;-618713;-1121980
59401;-639427;-1138345
59441;-644686;-1138200
59442;-647817;-1132988
59444;-642347;-1127786
59445;-639192;-1123343
59451;-628108;-1136254
59452;-630282;-1139881
59453;-626589;-1142442
59454;-621706;-1145439
59455;-616722;-1140511
59456;-620013;-1135764
59457;-623805;-1137344
59458;-626757;-1136964
59461;-637241;-1130644
59501;-625210;-1147066
60200;-598663;-1160260
60300;-599669;-1161069
61200;-598727;-1157169
61300;-596884;-1158991
61400;-595434;-1158262
61500;-595692;-1160615
61600;-600243;-1158514
61700;-597285;-1162922
61800;-596137;-1162085
61900;-598531;-1165032
62000;-594888;-1166327
62100;-599407;-1154126
62300;-602792;-1160535
62400;-601919;-1157238
62500;-601069;-1163408
62700;-593031;-1163102
62800;-591978;-1160156
63400;-601976;-1161885
63500;-604740;-1155759
63600;-595070;-1161310
63700;-601927;-1159086
63800;-596535;-1157146
63900;-599465;-1162231
64100;-606585;-1158575
64200;-604086;-1162011
64300;-595504;-1167953
64400;-596106;-1153350
64700;-601320;-1160291
66401;-591919;-1154397
66402;-587902;-1155325
66403;-589862;-1162202
66404;-587117;-1158119
66405;-586733;-1162110
66406;-582534;-1160805
66407;-584663;-1160545
66408;-585533;-1165496
66411;-617523;-1162836
66412;-621049;-1165894
66417;-613040;-1161794
66423;-606216;-1146553
66424;-605876;-1144489
66431;-599548;-1150405
66432;-596304;-1148153
66434;-602632;-1149217
66441;-606828;-1161924
66442;-598763;-1168258
66443;-601657;-1169049
66444;-605602;-1169215
66446;-608958;-1168113
66447;-607053;-1164526
66448;-601916;-1166194
66449;-603299;-1164101
66451;-589699;-1165358
66452;-590910;-1170424
66453;-588929;-1172296
66454;-588451;-1178477
66455;-590443;-1177808
66456;-596934;-1176615
66457;-593356;-1173686
66458;-587456;-1168095
66459;-591275;-1171874
66461;-598729;-1172694
66462;-601513;-1177941
66463;-600577;-1181209
66464;-610335;-1173729
66465;-607536;-1180425
66466;-606615;-1177342
66467;-604311;-1174040
66471;-610589;-1150107
66475;-615602;-1144901
66481;-612012;-1155916
66482;-613558;-1156804
66483;-617973;-1151861
66484;-619240;-1158544
66491;-617814;-1167935
66501;-613990;-1160500
66601;-609835;-1143089
66602;-611368;-1141149
66603;-606345;-1144863
66701;-599609;-1177726
66902;-642900;-1196111
66904;-643617;-1190455
67101;-648593;-1190078
67102;-658462;-1184343
67103;-659699;-1186813
67106;-664762;-1185489
67107;-669451;-1182834
67110;-665984;-1182205
67122;-646482;-1200388
67123;-641431;-1201634
67124;-639930;-1200329
67125;-635289;-1196770
67126;-625747;-1205135
67127;-627859;-1204625
67128;-641201;-1194835
67129;-634343;-1201415
67131;-641472;-1188745
67132;-639793;-1185907
67133;-638368;-1182981
67134;-634183;-1186006
67138;-634136;-1180433
67139;-639622;-1178295
67140;-636633;-1176156
67142;-625757;-1177169
67151;-648340;-1185484
67152;-642558;-1185828
67153;-644754;-1178712
67154;-652394;-1176766
67155;-656330;-1175968
67156;-652671;-1179280
67161;-632452;-1190582
67162;-627929;-1190219
67163;-630064;-1193194
67164;-626023;-1197809
67165;-621338;-1194539
67167;-617754;-1199535
67168;-619098;-1202603
67169;-620083;-1207891
67171;-628369;-1183090
67172;-621910;-1185678
67173;-629577;-1173320
67175;-614054;-1178607
67176;-617032;-1181887
67177;-613955;-1185009
67178;-619553;-1192009
67181;-642657;-1196332
67182;-640508;-1194567
67201;-622397;-1175365
67401;-650532;-1152257
67402;-652490;-1153409
67403;-650704;-1153452
67501;-643117;-1154007
67502;-638163;-1156693
67503;-639994;-1148473
67504;-641903;-1144822
67505;-645005;-1143448
67506;-650530;-1143594
67507;-655042;-1142256
67508;-655699;-1140832
67521;-658239;-1147626
67522;-656302;-1154976
67523;-655922;-1158480
67524;-659389;-1158604
67525;-658718;-1154977
67526;-666584;-1160191
67527;-665361;-1151909
67528;-666406;-1149624
67529;-664896;-1145131
67531;-675270;-1171486
67532;-670213;-1174030
67533;-666736;-1176690
67534;-672064;-1178046
67541;-658823;-1170795
67542;-669055;-1168449
67543;-665795;-1165636
67544;-661337;-1164884
67545;-656322;-1162426
67550;-629712;-1169993
67551;-651458;-1165547
67552;-644804;-1160137
67553;-640211;-1161696
67554;-637224;-1163729
67555;-639243;-1165992
67556;-629742;-1170106
67557;-638670;-1171704
67558;-643417;-1173297
67559;-643700;-1169696
67560;-644742;-1165807
67571;-631102;-1154286
67573;-625814;-1157951
67574;-628496;-1160183
67575;-628383;-1165361
67576;-636097;-1159211
67577;-633668;-1163604
67578;-631667;-1149163
67579;-634204;-1146293
67602;-656325;-1170019
67801;-593065;-1142700
67901;-595705;-1130250
67902;-592660;-1137401
67903;-592148;-1146052
67904;-593092;-1150018
67905;-586130;-1151004
67906;-585201;-1145315
67907;-583507;-1144515
67911;-593780;-1134047
67913;-584987;-1137736
67914;-584723;-1141369
67915;-581499;-1141128
67921;-598263;-1136259
67922;-599952;-1143430
67923;-608393;-1134787
67924;-604394;-1139202
67931;-596799;-1127115
67932;-595328;-1126427
67933;-592833;-1122868
67934;-587641;-1123374
67935;-586313;-1122750
67936;-589527;-1120056
67937;-588820;-1118312
67938;-585242;-1119169
67939;-582236;-1118517
67951;-587262;-1133551
67952;-583994;-1131694
67953;-582465;-1127279
67961;-593491;-1118978
67962;-601314;-1119322
67963;-586165;-1118063
67971;-601611;-1131682
67972;-600963;-1125530
67973;-604766;-1123271
67974;-606921;-1119305
67975;-607934;-1126528
67976;-599927;-1129941
68001;-589112;-1128679
68201;-568547;-1154844
68301;-577862;-1161302
68303;-574873;-1156680
68304;-575844;-1150911
68305;-576965;-1153947
68308;-574014;-1139247
68321;-566356;-1149323
68323;-560922;-1153090
68333;-562068;-1169665
68335;-572802;-1165756
68341;-565073;-1163198
68351;-583413;-1164344
68352;-584034;-1169606
68354;-583140;-1176019
68401;-578415;-1169169
68501;-570515;-1169224
68601;-537608;-1181363
68602;-539613;-1180170
68603;-539107;-1180046
68604;-536241;-1184153
68605;-536793;-1181380
68606;-537758;-1180953
68703;-536619;-1175352
68704;-539477;-1172999
68705;-539535;-1175489
68706;-542824;-1174992
68707;-544058;-1178697
68708;-546491;-1177666
68709;-546744;-1181168
68710;-543306;-1179982
68711;-531109;-1175754
68712;-530210;-1178389
68713;-528458;-1176023
68722;-540180;-1188123
68723;-538007;-1191271
68724;-543020;-1189738
68725;-533758;-1190819
68731;-519049;-1187160
68732;-517238;-1186588
68733;-529124;-1184554
68734;-522064;-1186364
68737;-547663;-1184226
68738;-543936;-1184714
68741;-551852;-1182372
68742;-553205;-1180296
68751;-525119;-1192517
68752;-524069;-1196681
68753;-520565;-1193825
68754;-519739;-1191607
68755;-516454;-1193920
68756;-524855;-1181790
68761;-529523;-1188283
68762;-529714;-1192939
68763;-530913;-1196911
68764;-527522;-1196485
68765;-521390;-1201803
68766;-520735;-1203165
68767;-517761;-1198300
68771;-512335;-1188015
68774;-509776;-1195732
68801;-524290;-1186783
69002;-583341;-1211100
69003;-583341;-1211100
69006;-585813;-1210002
69101;-578958;-1203367
69102;-581336;-1200824
69103;-587038;-1199622
69104;-590119;-1199651
69105;-590373;-1197631
69106;-586575;-1194686
69107;-585579;-1191339
69108;-583572;-1193870
69109;-580522;-1194001
69110;-580895;-1191923
69111;-579959;-1188669
69112;-585923;-1187496
69121;-596713;-1207509
69122;-605896;-1192616
69123;-606531;-1184804
69124;-603429;-1186307
69125;-601087;-1185946
69126;-599923;-1189602
69127;-597155;-1190728
69129;-599030;-1195050
69130;-610247;-1188778
69141;-583773;-1210866
69142;-592672;-1211891
69143;-591586;-1208406
69144;-588906;-1205965
69145;-584891;-1203085
69146;-583489;-1205943
69151;-577742;-1215509
69152;-576519;-1213125
69153;-575244;-1211640
69154;-573609;-1209901
69155;-573031;-1207188
69156;-576407;-1208118
69162;-597493;-1186367
69163;-595725;-1183695
69164;-596685;-1181308
69165;-592249;-1183341
69167;-593839;-1194548
69171;-588881;-1184470
69172;-581856;-1185191
69173;-578576;-1185816
69174;-581042;-1180764
69175;-585433;-1180661
69176;-587869;-1182076
69181;-605950;-1199824
69182;-610614;-1199553
69183;-611770;-1197855
69185;-603449;-1198391
69186;-601058;-1198813
69188;-595697;-1199443
69189;-592348;-1202146
69201;-599255;-1202338
69301;-592315;-1190438
69501;-564511;-1202171
69601;-559640;-1199799
69602;-560785;-1195321
69603;-565943;-1195039
69604;-565703;-1188604
69605;-562205;-1191450
69606;-559737;-1192914
69611;-570956;-1196044
69612;-573223;-1190430
69613;-570260;-1189419
69614;-575337;-1190295
69615;-577459;-1195497
69616;-574845;-1199051
69617;-571646;-1201130
69618;-568480;-1203600
69619;-570202;-1205712
69621;-574958;-1203872
69631;-564867;-1181023
69632;-569161;-1178024
69633;-570941;-1180834
69634;-574561;-1179866
69635;-577497;-1180279
69636;-574706;-1183790
69637;-571156;-1184428
69638;-569064;-1184994
69639;-567037;-1178548
69641;-560461;-1187982
69642;-556693;-1189730
69647;-554503;-1184777
69648;-555992;-1181841
69649;-557999;-1185500
69650;-558802;-1181619
69651;-560346;-1182123
69655;-562607;-1184402
69661;-547357;-1195704
69662;-549159;-1200111
69663;-542780;-1198290
69664;-544377;-1201311
69665;-553166;-1200384
69666;-554922;-1201779
69667;-548031;-1204080
69671;-536679;-1195924
69672;-539404;-1199024
69673;-538684;-1203514
69674;-533740;-1203274
69676;-537332;-1198281
69681;-552250;-1190350
69683;-551255;-1187216
69684;-552646;-1186156
69685;-548190;-1189148
69701;-566671;-1183198
69801;-544450;-1193180
70030;-473617;-1106503
70200;-471040;-1100230
70250;-471700;-1099070
70300;-472015;-1102840
70800;-479054;-1099910
70900;-473502;-1102108
71000;-467493;-1103887
71100;-473329;-1103114
71200;-468849;-1099853
71300;-468540;-1099920
71500;-467597;-1100517
71600;-467493;-1103887
71700;-466420;-1106760
71800;-469510;-1104430
71900;-470560;-1105470
72000;-470890;-1108910
72100;-477085;-1102095
72200;-477050;-1101270
72300;-477861;-1098579
72400;-475230;-1109867
72525;-479509;-1106090
72526;-481510;-1098970
72527;-479680;-1098240
72528;-474813;-1099238
72529;-472210;-1097280
73301;-451156;-1101002
73401;-450430;-1101201
73503;-451830;-1103026
73506;-454000;-1101336
73511;-460463;-1101985
73514;-460280;-1099673
73531;-462032;-1095661
73532;-463500;-1099577
73533;-456933;-1099878
73534;-452927;-1105570
73535;-456664;-1107258
73541;-463126;-1103024
73542;-455886;-1112314
73543;-453750;-1108661
73551;-466809;-1094812
73552;-463660;-1096667
73553;-460322;-1095021
73561;-449326;-1110675
73562;-451112;-1113087
73564;-459476;-1106572
73571;-457198;-1097036
73572;-451547;-1096543
73581;-464530;-1094531
73601;-459909;-1108162
73701;-448568;-1113942
73801;-467161;-1119462
73901;-466456;-1123653
73904;-457321;-1130033
73908;-463642;-1122447
73911;-466650;-1129437
73912;-469695;-1134811
73913;-474858;-1132996
73914;-465831;-1134779
73915;-462113;-1144197
73921;-471089;-1113214
73923;-478306;-1113288
73924;-475268;-1112731
73925;-468756;-1118052
73932;-468337;-1110347
73934;-464371;-1108501
73936;-464864;-1114576
73937;-460219;-1112242
73938;-457811;-1115543
73939;-459734;-1115838
73941;-471410;-1124151
73942;-472638;-1120907
73943;-472484;-1118013
73944;-476080;-1116274
73945;-476238;-1119388
73946;-476997;-1123615
73947;-474095;-1128573
73949;-468971;-1126833
73951;-460551;-1121249
73953;-454405;-1121029
73955;-446003;-1122883
73959;-451328;-1119676
73961;-448406;-1118754
73981;-442965;-1131379
73984;-435777;-1135156
73991;-440594;-1134679
73992;-439191;-1131578
73994;-441735;-1124221
73995;-439253;-1125574
73997;-439944;-1128536
73998;-439288;-1138678
74101;-494613;-1127481
74201;-497976;-1119356
74213;-487673;-1113408
74221;-482469;-1126500
74231;-496492;-1128020
74233;-499892;-1123944
74235;-505605;-1116712
74236;-507449;-1114119
74237;-512139;-1112503
74242;-493016;-1124972
74243;-492001;-1115072
74245;-498471;-1112048
74247;-494922;-1116419
74251;-482787;-1116862
74253;-493594;-1121897
74254;-489441;-1119198
74255;-485276;-1115487
74256;-486256;-1119993
74257;-487611;-1123412
74258;-481783;-1121471
74259;-482987;-1120359
74260;-481358;-1114789
74265;-487820;-1126454
74266;-484835;-1128047
74267;-485694;-1130337
74271;-491953;-1132590
74272;-489535;-1133034
74273;-485220;-1133558
74274;-477605;-1130749
74275;-481162;-1131111
74281;-485564;-1108699
74282;-482016;-1109970
74283;-483000;-1105619
74285;-482171;-1101670
74291;-488650;-1109539
74292;-487715;-1106171
74293;-492154;-1104645
74301;-490952;-1107128
74401;-478311;-1134624
74601;-496740;-1088182
74705;-495060;-1087647
74706;-493652;-1093082
74707;-498656;-1085657
74711;-479122;-1092168
74714;-473017;-1095006
74715;-470743;-1091609
74716;-471941;-1089264
74717;-473876;-1090018
74718;-475690;-1085243
74719;-479741;-1088595
74720;-476103;-1088707
74721;-488736;-1089260
74722;-482528;-1090993
